,name,scores,latitude,longitude,url
60,Le Castélas,"8,2",48.6463114,7.3951882,https://www.booking.com/hotel/fr/le-castelas-aigueze.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=61&sr_order=popularity&nflt=ht_id%3D204&srpvid=7d159b066d7502bc&srepoch=1700690575&all_sr_blocks=699372603_330384037_2_0_0&highlighted_blocks=699372603_330384037_2_0_0&matching_block_id=699372603_330384037_2_0_0&sr_pri_blocks=699372603_330384037_2_0_0__26800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
61,RockyPop Chamonix - Les Houches,"8,8",48.6463114,7.3951882,https://www.booking.com/hotel/fr/rockypop-aux-portes-de-chamonix.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=62&sr_order=popularity&nflt=ht_id%3D204&srpvid=7d159b066d7502bc&srepoch=1700690575&all_sr_blocks=194620002_259530038_0_34_0&highlighted_blocks=194620002_259530038_0_34_0&matching_block_id=194620002_259530038_0_34_0&sr_pri_blocks=194620002_259530038_0_34_0__35200&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
62,ibis budget Givet,"7,5",48.6463114,7.3951882,https://www.booking.com/hotel/fr/ibis-budget-givet.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=63&sr_order=popularity&nflt=ht_id%3D204&srpvid=7d159b066d7502bc&srepoch=1700690575&all_sr_blocks=78004805_94517161_3_1_0&highlighted_blocks=78004805_94517161_3_1_0&matching_block_id=78004805_94517161_3_1_0&sr_pri_blocks=78004805_94517161_3_1_0__25435&from=searchresults#hotelTmpl
63,Grand Hôtel Amelot,"8,1",48.6463114,7.3951882,https://www.booking.com/hotel/fr/grand-amelot-paris4.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=64&sr_order=popularity&nflt=ht_id%3D204&srpvid=7d159b066d7502bc&srepoch=1700690575&all_sr_blocks=127931404_88551804_0_0_0&highlighted_blocks=127931404_88551804_0_0_0&matching_block_id=127931404_88551804_0_0_0&sr_pri_blocks=127931404_88551804_0_0_0__95300&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
64,Vacancéole - Appart'Vacances Pyrénées 2000,"7,7",48.6463114,7.3951882,https://www.booking.com/hotel/fr/appart-vacances-pyrenees-2000.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=65&sr_order=popularity&nflt=ht_id%3D204&srpvid=7d159b066d7502bc&srepoch=1700690575&all_sr_blocks=17224612_372643330_0_2_0&highlighted_blocks=17224612_372643330_0_2_0&matching_block_id=17224612_372643330_0_2_0&sr_pri_blocks=17224612_372643330_0_2_0__41000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
65,"The Originals City, Hôtel Le Relais des Deux Mers, Marmande Sud","8,8",48.6463114,7.3951882,https://www.booking.com/hotel/fr/the-originals-city-le-relais-des-deux-mers-marmande-sud.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=66&sr_order=popularity&nflt=ht_id%3D204&srpvid=7d159b066d7502bc&srepoch=1700690575&all_sr_blocks=767286501_381819558_2_2_0&highlighted_blocks=767286501_381819558_2_2_0&matching_block_id=767286501_381819558_2_2_0&sr_pri_blocks=767286501_381819558_2_2_0__29665&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
66,Novotel Orléans Centre Gare,"8,1",48.6463114,7.3951882,https://www.booking.com/hotel/fr/novotel-orleans-centre-gare.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=67&sr_order=popularity&nflt=ht_id%3D204&srpvid=7d159b066d7502bc&srepoch=1700690575&all_sr_blocks=1032576305_375944159_2_2_0&highlighted_blocks=1032576305_375944159_2_2_0&matching_block_id=1032576305_375944159_2_2_0&sr_pri_blocks=1032576305_375944159_2_2_0__42042&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
67,Résidence Le Bois de la Reine,"7,7",48.6463114,7.3951882,https://www.booking.com/hotel/fr/le-bois-de-la-reine.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=68&sr_order=popularity&nflt=ht_id%3D204&srpvid=7d159b066d7502bc&srepoch=1700690575&all_sr_blocks=17458604_338219740_0_0_0&highlighted_blocks=17458604_338219740_0_0_0&matching_block_id=17458604_338219740_0_0_0&sr_pri_blocks=17458604_338219740_0_0_0__46200&from=searchresults#hotelTmpl
68,Premiere Classe Clermont Ferrand Centre,"8,7",48.6463114,7.3951882,https://www.booking.com/hotel/fr/premiere-classe-clermont-ferrand-centre.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=69&sr_order=popularity&nflt=ht_id%3D204&srpvid=7d159b066d7502bc&srepoch=1700690575&all_sr_blocks=455715601_195926109_2_2_0&highlighted_blocks=455715601_195926109_2_2_0&matching_block_id=455715601_195926109_2_2_0&sr_pri_blocks=455715601_195926109_2_2_0__22172&from=searchresults#hotelTmpl
69,"Radisson Blu Hotel Paris, Marne-la-Vallée","7,8",48.6463114,7.3951882,https://www.booking.com/hotel/fr/hoteldisneyresort.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=70&sr_order=popularity&nflt=ht_id%3D204&srpvid=7d159b066d7502bc&srepoch=1700690575&all_sr_blocks=5852702_94107133_2_2_0&highlighted_blocks=5852702_94107133_2_2_0&matching_block_id=5852702_94107133_2_2_0&sr_pri_blocks=5852702_94107133_2_2_0__70128&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
70,Mercure Paris Vaugirard Porte De Versailles,"8,3",48.6463114,7.3951882,https://www.booking.com/hotel/fr/mercure-porte-de-versailles-vaugirard.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=71&sr_order=popularity&nflt=ht_id%3D204&srpvid=7d159b066d7502bc&srepoch=1700690575&all_sr_blocks=5410132_94273231_2_2_0&highlighted_blocks=5410132_94273231_2_2_0&matching_block_id=5410132_94273231_2_2_0&sr_pri_blocks=5410132_94273231_2_2_0__104160&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
71,B&B HOTEL Troyes Magasins d'usine,"8,2",48.6463114,7.3951882,https://www.booking.com/hotel/fr/b-amp-b-troyes-magasins-d-39-usine.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=72&sr_order=popularity&nflt=ht_id%3D204&srpvid=7d159b066d7502bc&srepoch=1700690575&all_sr_blocks=610178701_238905343_0_0_0&highlighted_blocks=610178701_238905343_0_0_0&matching_block_id=610178701_238905343_0_0_0&sr_pri_blocks=610178701_238905343_0_0_0__35500&from=searchresults#hotelTmpl
72,Ace Hôtel Paris Roissy,"7,8",48.6463114,7.3951882,https://www.booking.com/hotel/fr/ace-paris-roissy.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=73&sr_order=popularity&nflt=ht_id%3D204&srpvid=7d159b066d7502bc&srepoch=1700690575&all_sr_blocks=166104401_89468360_0_34_0&highlighted_blocks=166104401_89468360_0_34_0&matching_block_id=166104401_89468360_0_34_0&sr_pri_blocks=166104401_89468360_0_34_0__38815&from=searchresults#hotelTmpl
73,Résidence Santa Terra,"8,9",48.6463114,7.3951882,https://www.booking.com/hotel/fr/residence-santa-terra.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=74&sr_order=popularity&nflt=ht_id%3D204&srpvid=7d159b066d7502bc&srepoch=1700690575&all_sr_blocks=119880602_355118482_0_0_0&highlighted_blocks=119880602_355118482_0_0_0&matching_block_id=119880602_355118482_0_0_0&sr_pri_blocks=119880602_355118482_0_0_0__86000&from=searchresults#hotelTmpl
74,Hôtel Le Bastia,"8,5",48.6463114,7.3951882,https://www.booking.com/hotel/fr/adonis-le-bastia-bastia.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=75&sr_order=popularity&nflt=ht_id%3D204&srpvid=7d159b066d7502bc&srepoch=1700690575&all_sr_blocks=630609109_368467677_2_2_0&highlighted_blocks=630609109_368467677_2_2_0&matching_block_id=630609109_368467677_2_2_0&sr_pri_blocks=630609109_368467677_2_2_0__41310&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
75,La Bastide,"9,0",48.6463114,7.3951882,https://www.booking.com/hotel/fr/la-bastide-gourmande-la-colle-sur-loup.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=76&sr_order=popularity&nflt=ht_id%3D204&srpvid=061c9b110ed900f3&srepoch=1700690596&all_sr_blocks=101341201_88555432_0_2_0&highlighted_blocks=101341201_88555432_0_2_0&matching_block_id=101341201_88555432_0_2_0&sr_pri_blocks=101341201_88555432_0_2_0__55675&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
76,Fasthotel Montmarault,"8,4",48.6463114,7.3951882,https://www.booking.com/hotel/fr/fasthotel-montmarault.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=77&sr_order=popularity&nflt=ht_id%3D204&srpvid=061c9b110ed900f3&srepoch=1700690596&all_sr_blocks=183266405_245344950_0_2_0&highlighted_blocks=183266405_245344950_0_2_0&matching_block_id=183266405_245344950_0_2_0&sr_pri_blocks=183266405_245344950_0_2_0__39500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
77,ibis budget Beauvais Aeroport,"8,0",48.6463114,7.3951882,https://www.booking.com/hotel/fr/ibis-budget-beauvais-aeroport.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=78&sr_order=popularity&nflt=ht_id%3D204&srpvid=061c9b110ed900f3&srepoch=1700690596&all_sr_blocks=637327301_376292335_2_2_0&highlighted_blocks=637327301_376292335_2_2_0&matching_block_id=637327301_376292335_2_2_0&sr_pri_blocks=637327301_376292335_2_2_0__50050&from=searchresults#hotelTmpl
78,ibis budget Chateaudun,"6,8",48.6463114,7.3951882,https://www.booking.com/hotel/fr/marmotte-chateaudun.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=79&sr_order=popularity&nflt=ht_id%3D204&srpvid=061c9b110ed900f3&srepoch=1700690596&all_sr_blocks=7852610_376291428_3_2_0&highlighted_blocks=7852610_376291428_3_2_0&matching_block_id=7852610_376291428_3_2_0&sr_pri_blocks=7852610_376291428_3_2_0__27045&from=searchresults#hotelTmpl
79,MAYA Appartements & Suites,"8,7",48.6463114,7.3951882,https://www.booking.com/hotel/fr/appartement-2-chambres-cosne-cours-sur-loire.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=80&sr_order=popularity&nflt=ht_id%3D204&srpvid=061c9b110ed900f3&srepoch=1700690596&all_sr_blocks=693821202_374645735_2_0_0&highlighted_blocks=693821202_374645735_2_0_0&matching_block_id=693821202_374645735_2_0_0&sr_pri_blocks=693821202_374645735_2_0_0__34720&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
80,Hôtel Aiglon,"8,7",48.6463114,7.3951882,https://www.booking.com/hotel/fr/aiglon.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=81&sr_order=popularity&nflt=ht_id%3D204&srpvid=061c9b110ed900f3&srepoch=1700690596&all_sr_blocks=5432012_88918937_0_2_0&highlighted_blocks=5432012_88918937_0_2_0&matching_block_id=5432012_88918937_0_2_0&sr_pri_blocks=5432012_88918937_0_2_0__140400&from=searchresults#hotelTmpl
81,Hôtel Burdigala by Inwood Hotels,"9,1",48.6463114,7.3951882,https://www.booking.com/hotel/fr/burdigalabord.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=82&sr_order=popularity&nflt=ht_id%3D204&srpvid=061c9b110ed900f3&srepoch=1700690596&all_sr_blocks=5087412_94272158_2_2_0&highlighted_blocks=5087412_94272158_2_2_0&matching_block_id=5087412_94272158_2_2_0&sr_pri_blocks=5087412_94272158_2_2_0__116500&from=searchresults#hotelTmpl
82,MOB HOTEL Paris Les Puces,"8,0",48.6463114,7.3951882,https://www.booking.com/hotel/fr/mob-paris-les-puces.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=83&sr_order=popularity&nflt=ht_id%3D204&srpvid=061c9b110ed900f3&srepoch=1700690596&all_sr_blocks=247760201_103125868_2_10_0&highlighted_blocks=247760201_103125868_2_10_0&matching_block_id=247760201_103125868_2_10_0&sr_pri_blocks=247760201_103125868_2_10_0__64350&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
83,ibis budget Troyes Est,"7,8",48.6463114,7.3951882,https://www.booking.com/hotel/fr/ibis-budget-troyes-est.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=84&sr_order=popularity&nflt=ht_id%3D204&srpvid=061c9b110ed900f3&srepoch=1700690596&all_sr_blocks=225426703_98997328_2_2_0&highlighted_blocks=225426703_98997328_2_2_0&matching_block_id=225426703_98997328_2_2_0&sr_pri_blocks=225426703_98997328_2_2_0__24398&from=searchresults#hotelTmpl
84,Hotel Eiffel Blomet,"8,7",48.6463114,7.3951882,https://www.booking.com/hotel/fr/eiffel-blomet.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=85&sr_order=popularity&nflt=ht_id%3D204&srpvid=061c9b110ed900f3&srepoch=1700690596&all_sr_blocks=226407302_99106673_0_2_0&highlighted_blocks=226407302_99106673_0_2_0&matching_block_id=226407302_99106673_0_2_0&sr_pri_blocks=226407302_99106673_0_2_0__103300&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
85,DOMITYS - Le Fil de Soie,"8,3",48.6463114,7.3951882,https://www.booking.com/hotel/fr/domitys-le-fil-de-soie-calais.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=86&sr_order=popularity&nflt=ht_id%3D204&srpvid=061c9b110ed900f3&srepoch=1700690596&all_sr_blocks=568921301_216942785_2_42_0&highlighted_blocks=568921301_216942785_2_42_0&matching_block_id=568921301_216942785_2_42_0&sr_pri_blocks=568921301_216942785_2_42_0__49950&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
86,Redroom Loveroom Chambre Spa privative Insolite Thème 50 nuances de grey,"8,6",48.6463114,7.3951882,https://www.booking.com/hotel/fr/redroom.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=87&sr_order=popularity&nflt=ht_id%3D204&srpvid=061c9b110ed900f3&srepoch=1700690596&all_sr_blocks=699291601_288197523_2_0_0&highlighted_blocks=699291601_288197523_2_0_0&matching_block_id=699291601_288197523_2_0_0&sr_pri_blocks=699291601_288197523_2_0_0__89000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
87,B&B HOTEL Dreux Nord,"8,5",48.6463114,7.3951882,https://www.booking.com/hotel/fr/b-amp-b-dreux-nord.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=88&sr_order=popularity&nflt=ht_id%3D204&srpvid=061c9b110ed900f3&srepoch=1700690596&all_sr_blocks=907961002_361973706_2_0_0&highlighted_blocks=907961002_361973706_2_0_0&matching_block_id=907961002_361973706_2_0_0&sr_pri_blocks=907961002_361973706_2_0_0__34200&from=searchresults#hotelTmpl
88,Hotel Le Colbert epernay,"8,0",48.6463114,7.3951882,https://www.booking.com/hotel/fr/le-colbert-epernay.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=89&sr_order=popularity&nflt=ht_id%3D204&srpvid=061c9b110ed900f3&srepoch=1700690596&all_sr_blocks=57082908_120138755_2_2_0&highlighted_blocks=57082908_120138755_2_2_0&matching_block_id=57082908_120138755_2_2_0&sr_pri_blocks=57082908_120138755_2_2_0__31320&from=searchresults#hotelTmpl
89,PADJA Hôtel & Spa Vannes,"8,4",48.6463114,7.3951882,https://www.booking.com/hotel/fr/qualys-vannes.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=90&sr_order=popularity&nflt=ht_id%3D204&srpvid=061c9b110ed900f3&srepoch=1700690596&all_sr_blocks=56813701_88546452_2_42_0&highlighted_blocks=56813701_88546452_2_42_0&matching_block_id=56813701_88546452_2_42_0&sr_pri_blocks=56813701_88546452_2_42_0__39100&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
